PZT
lambda(nm),  e_real,      e_imaginary
866.3580	6.0674066	2.7585712e-06
867.9348	6.0662066	2.7070154e-06
869.5112	6.0650132	2.6565826e-06
871.0877	6.0638260	2.6072361e-06
872.6639	6.0626453	2.5589587e-06
874.2399	6.0614708	2.5117182e-06
875.8158	6.0603026	2.4654925e-06
877.3916	6.0591405	2.4202541e-06
878.9672	6.0579845	2.3759821e-06
880.5426	6.0568346	2.3326530e-06
882.1179	6.0556907	2.2902417e-06
883.6930	6.0545527	2.2487287e-06
885.2679	6.0534207	2.2080927e-06
886.8427	6.0522945	2.1683101e-06
888.4173	6.0511741	2.1293632e-06
889.9917	6.0500595	2.0912321e-06
891.5660	6.0489506	2.0538953e-06
893.1400	6.0478474	2.0173385e-06
894.7141	6.0467497	1.9815367e-06
896.2878	6.0456576	1.9464788e-06
897.8614	6.0445710	1.9121430e-06
899.4348	6.0434900	1.8785168e-06
901.0081	6.0424142	1.8455773e-06
902.5811	6.0413439	1.8133148e-06
904.1541	6.0402790	1.7817095e-06
905.7268	6.0392193	1.7507502e-06
907.2993	6.0381649	1.7204182e-06
908.8718	6.0371156	1.6906990e-06
910.4440	6.0360716	1.6615824e-06
912.0160	6.0350326	1.6330508e-06
913.5878	6.0339987	1.6050944e-06
915.1595	6.0329699	1.5776968e-06
916.7310	6.0319460	1.5508469e-06
918.3023	6.0309270	1.5245307e-06
919.8734	6.0299130	1.4987393e-06
921.4443	6.0289039	1.4734594e-06
923.0151	6.0278995	1.4486779e-06
924.5857	6.0269000	1.4243851e-06
926.1562	6.0259052	1.4005702e-06
927.7264	6.0249151	1.3772225e-06
929.2964	6.0239297	1.3543315e-06
930.8662	6.0229489	1.3318871e-06
932.4358	6.0219728	1.3098795e-06
934.0053	6.0210012	1.2882990e-06
935.5746	6.0200340	1.2671348e-06
937.1436	6.0190714	1.2463804e-06
938.7126	6.0181132	1.2260244e-06
940.2812	6.0171595	1.2060604e-06
941.8498	6.0162101	1.1864775e-06
943.4181	6.0152651	1.1672698e-06
944.9862	6.0143244	1.1484267e-06
946.5541	6.0133880	1.1299428e-06
948.1219	6.0124557	1.1118079e-06
949.6894	6.0115278	1.0940168e-06
951.2567	6.0106039	1.0765599e-06
952.8238	6.0096842	1.0594322e-06
954.3908	6.0087686	1.0426245e-06
955.9575	6.0078572	1.0261321e-06
957.5240	6.0069497	1.0099473e-06
959.0903	6.0060463	9.9406342e-07
960.6565	6.0051468	9.7847325e-07
962.2225	6.0042513	9.6317249e-07
963.7882	6.0033597	9.4815406e-07
